,will it rain tomorrow,my prediction
25073,No,No
25074,Yes,Yes
25075,No,No
25076,No,No
25077,No,No
25078,No,No
25079,Yes,No
25080,Yes,No
25081,No,No
25082,No,No
25083,No,No
25084,No,No
25085,No,No
25086,No,No
25087,No,No
25088,Yes,No
25089,No,No
25090,No,No
25091,No,No
25092,No,No
25093,No,No
25094,Yes,Yes
25095,Yes,No
25096,No,No
25097,No,No
25098,No,Yes
25099,No,No
25100,No,No
25101,No,Yes
25102,Yes,No
25103,Yes,Yes
25104,No,No
25105,No,No
25106,No,No
25107,Yes,No
25108,No,No
25109,Yes,Yes
25110,No,No
25111,No,No
25112,Yes,No
25113,No,No
25114,No,No
25115,No,No
25116,No,No
25117,No,No
25118,No,No
25119,No,No
25120,No,No
25121,No,No
25122,No,No
25123,Yes,No
25124,No,No
25125,No,No
25126,No,No
25127,No,No
25128,No,No
25129,No,No
25130,Yes,No
25131,No,No
25132,No,Yes
25133,No,No
25134,No,No
25135,No,No
25136,Yes,Yes
25137,No,No
25138,No,No
25139,Yes,No
25140,No,No
25141,Yes,No
25142,No,No
25143,No,No
25144,No,Yes
25145,No,No
25146,No,No
25147,Yes,No
25148,Yes,No
25149,No,No
25150,No,No
25151,Yes,No
25152,No,No
25153,Yes,No
25154,Yes,No
25155,No,No
25156,Yes,No
25157,Yes,No
25158,No,No
25159,Yes,Yes
25160,Yes,Yes
25161,No,No
25162,No,No
25163,No,No
25164,No,No
25165,No,No
25166,No,No
25167,No,No
25168,Yes,No
25169,Yes,Yes
25170,No,No
25171,No,No
25172,Yes,Yes
25173,No,No
25174,No,No
25175,No,No
25176,No,No
25177,No,No
25178,No,No
25179,Yes,Yes
25180,No,Yes
25181,No,No
25182,No,No
25183,No,No
25184,No,No
25185,Yes,No
25186,No,No
25187,No,No
25188,No,No
25189,Yes,No
25190,Yes,No
25191,No,No
25192,Yes,No
25193,No,No
25194,No,No
25195,No,Yes
25196,No,No
25197,No,No
25198,No,No
25199,No,No
25200,No,No
25201,No,No
25202,Yes,Yes
25203,No,No
25204,No,No
25205,No,No
25206,No,No
25207,No,No
25208,No,No
25209,Yes,Yes
25210,Yes,Yes
25211,No,No
25212,No,No
25213,Yes,Yes
25214,No,Yes
25215,No,No
25216,No,Yes
25217,No,No
25218,No,No
25219,No,No
25220,Yes,No
25221,No,No
25222,No,No
25223,No,No
25224,No,No
25225,No,No
25226,No,No
25227,No,No
25228,No,No
25229,No,No
25230,No,No
25231,No,No
25232,No,No
25233,No,No
25234,Yes,No
25235,No,No
25236,No,No
25237,No,Yes
25238,Yes,No
25239,No,Yes
25240,No,No
25241,No,No
25242,No,No
25243,No,No
25244,No,No
25245,No,No
25246,Yes,Yes
25247,No,No
25248,No,No
25249,No,No
25250,No,No
25251,Yes,Yes
25252,No,No
25253,Yes,No
25254,No,No
25255,No,No
25256,No,No
25257,No,No
25258,No,No
25259,No,No
25260,No,No
25261,No,No
25262,Yes,Yes
25263,No,No
25264,No,No
25265,No,No
25266,No,No
25267,No,No
25268,No,No
25269,No,No
25270,No,No
25271,No,No
25272,No,No
25273,Yes,No
25274,No,No
25275,No,No
25276,No,No
25277,No,No
25278,Yes,Yes
25279,Yes,No
25280,No,No
25281,No,No
25282,No,No
25283,No,No
25284,Yes,No
25285,No,No
25286,Yes,Yes
25287,No,No
25288,No,No
25289,No,No
25290,No,No
25291,No,No
25292,No,No
25293,Yes,No
25294,No,No
25295,No,No
25296,No,No
25297,Yes,Yes
25298,No,No
25299,No,No
25300,No,No
25301,No,No
25302,No,No
25303,No,No
25304,No,No
25305,No,No
25306,No,No
25307,Yes,No
25308,No,No
25309,No,No
25310,No,No
25311,No,No
25312,No,No
25313,No,No
25314,No,No
25315,No,No
25316,Yes,Yes
25317,No,No
25318,Yes,Yes
25319,No,No
25320,No,No
25321,No,No
25322,No,No
25323,No,No
25324,No,No
25325,No,No
25326,No,No
25327,No,No
25328,No,No
25329,Yes,Yes
25330,Yes,Yes
25331,Yes,No
25332,No,No
25333,No,No
25334,No,No
25335,No,No
25336,No,No
25337,Yes,No
25338,No,No
25339,Yes,No
25340,No,No
25341,No,No
25342,No,No
25343,Yes,Yes
25344,No,No
25345,Yes,No
25346,No,No
25347,No,No
25348,Yes,No
25349,Yes,No
25350,No,No
25351,No,No
25352,No,No
25353,No,No
25354,No,No
25355,No,No
25356,No,No
25357,No,No
25358,Yes,Yes
25359,No,No
25360,No,No
25361,No,No
25362,No,No
25363,No,No
25364,No,No
25365,No,No
25366,No,No
25367,No,No
25368,No,No
25369,No,No
25370,No,No
25371,Yes,Yes
25372,No,No
25373,Yes,No
25374,No,No
25375,No,No
25376,Yes,No
25377,Yes,No
25378,No,No
25379,Yes,No
25380,No,No
25381,No,No
25382,No,No
25383,No,No
25384,No,No
25385,Yes,Yes
25386,No,No
25387,No,No
25388,No,No
25389,No,No
25390,No,No
25391,No,No
25392,No,No
25393,No,No
25394,No,No
25395,No,No
25396,No,No
25397,No,No
25398,No,No
25399,No,No
25400,No,No
25401,No,No
25402,No,No
25403,No,No
25404,Yes,No
25405,No,No
25406,No,No
25407,No,No
25408,No,No
25409,Yes,Yes
25410,No,No
25411,Yes,No
25412,No,No
25413,No,No
25414,No,No
25415,No,No
25416,No,No
25417,Yes,Yes
25418,No,No
25419,No,No
25420,No,No
25421,Yes,Yes
25422,No,No
25423,No,No
25424,No,No
25425,No,No
25426,Yes,No
25427,No,No
25428,No,No
25429,No,No
25430,No,No
25431,No,No
25432,No,No
25433,No,No
25434,No,No
25435,No,No
25436,No,No
25437,Yes,Yes
25438,No,No
25439,Yes,No
25440,No,No
25441,No,No
25442,No,No
25443,Yes,Yes
25444,No,No
25445,Yes,No
25446,No,No
25447,Yes,Yes
25448,No,No
25449,No,No
25450,No,No
25451,No,No
25452,No,No
25453,No,No
25454,No,No
25455,No,No
25456,No,No
25457,No,No
25458,Yes,No
25459,No,No
25460,No,No
25461,No,No
25462,No,No
25463,No,No
25464,No,No
25465,Yes,Yes
25466,No,No
25467,Yes,Yes
25468,Yes,No
25469,No,No
25470,No,No
25471,No,No
25472,No,No
25473,No,Yes
25474,No,No
25475,No,No
25476,No,No
25477,No,No
25478,Yes,No
25479,No,No
25480,Yes,Yes
25481,No,No
25482,No,No
25483,No,No
25484,No,No
25485,No,No
25486,No,No
25487,No,No
25488,Yes,Yes
25489,No,No
25490,Yes,Yes
25491,No,No
25492,No,No
25493,Yes,Yes
25494,No,No
25495,Yes,Yes
25496,No,No
25497,No,No
25498,No,No
25499,No,No
25500,No,No
25501,No,No
25502,Yes,No
25503,No,No
25504,Yes,Yes
25505,No,No
25506,No,No
25507,No,No
25508,No,No
25509,Yes,No
25510,Yes,No
25511,No,No
25512,No,No
25513,No,No
25514,No,No
25515,No,No
25516,No,No
25517,No,No
25518,Yes,No
25519,Yes,Yes
25520,Yes,Yes
25521,No,No
25522,No,No
25523,No,No
25524,Yes,Yes
25525,No,No
25526,No,No
25527,No,No
25528,No,No
25529,No,No
25530,No,No
25531,No,No
25532,No,No
25533,No,No
25534,No,No
25535,Yes,Yes
25536,Yes,Yes
25537,No,No
25538,No,No
25539,Yes,Yes
25540,No,No
25541,No,No
25542,No,No
25543,No,No
25544,No,No
25545,Yes,No
25546,No,No
25547,No,No
25548,No,No
25549,Yes,Yes
25550,No,No
25551,No,No
25552,No,No
25553,No,No
25554,No,No
25555,No,No
25556,Yes,Yes
25557,Yes,No
25558,No,No
25559,No,No
25560,No,No
25561,No,No
25562,No,No
25563,No,No
25564,No,No
25565,No,No
25566,No,No
25567,No,No
25568,No,No
25569,Yes,No
25570,No,No
25571,No,No
25572,No,No
25573,Yes,Yes
25574,No,No
25575,No,No
25576,Yes,No
25577,No,No
25578,No,Yes
25579,Yes,No
25580,No,No
25581,No,No
25582,No,No
25583,No,No
25584,No,No
25585,Yes,Yes
25586,No,No
25587,No,Yes
25588,Yes,No
25589,Yes,Yes
25590,No,No
25591,No,No
25592,No,No
25593,No,No
25594,Yes,No
25595,Yes,No
25596,Yes,Yes
25597,No,No
25598,No,No
25599,No,No
25600,Yes,Yes
25601,No,No
25602,Yes,Yes
25603,Yes,No
25604,No,No
25605,No,No
25606,No,Yes
25607,No,No
25608,Yes,No
25609,Yes,No
25610,No,No
25611,No,No
25612,Yes,No
25613,No,No
25614,Yes,No
25615,No,No
25616,Yes,No
25617,No,No
25618,No,No
25619,No,No
25620,No,No
25621,No,No
25622,No,No
25623,No,No
25624,No,No
25625,No,No
25626,No,No
25627,No,No
25628,No,No
25629,No,No
25630,No,No
25631,No,No
25632,No,No
25633,Yes,Yes
25634,No,No
25635,No,No
25636,No,No
25637,No,No
25638,No,No
25639,No,No
25640,No,Yes
25641,No,No
25642,No,No
25643,No,No
25644,Yes,Yes
25645,No,No
25646,No,No
25647,No,No
25648,No,No
25649,No,Yes
25650,Yes,Yes
25651,No,Yes
25652,No,No
25653,Yes,No
25654,No,No
25655,Yes,Yes
25656,No,No
25657,No,No
25658,No,No
25659,No,No
25660,No,No
25661,No,No
25662,No,No
25663,Yes,Yes
25664,No,No
25665,No,No
25666,No,No
25667,Yes,Yes
25668,Yes,Yes
25669,No,No
25670,No,No
25671,No,No
25672,No,No
25673,No,No
25674,Yes,No
25675,No,No
25676,No,No
25677,No,No
25678,Yes,Yes
25679,No,No
25680,No,No
25681,No,No
25682,No,No
25683,No,No
25684,No,No
25685,No,No
25686,No,No
25687,No,No
25688,No,No
25689,No,No
25690,No,No
25691,Yes,Yes
25692,No,No
25693,Yes,Yes
25694,Yes,No
25695,No,Yes
25696,No,No
25697,No,No
25698,Yes,No
25699,Yes,No
25700,Yes,No
25701,No,Yes
25702,Yes,No
25703,No,No
25704,No,No
25705,No,No
25706,No,No
25707,No,No
25708,No,No
25709,No,Yes
25710,Yes,Yes
25711,No,No
25712,No,No
25713,No,No
25714,No,No
25715,No,No
25716,No,No
25717,No,Yes
25718,No,No
25719,No,No
25720,No,No
25721,No,No
25722,Yes,Yes
25723,Yes,No
25724,No,No
25725,No,No
25726,No,No
25727,No,No
25728,No,No
25729,No,No
25730,No,Yes
25731,Yes,Yes
25732,No,No
25733,Yes,No
25734,No,No
25735,No,No
25736,No,No
25737,No,No
25738,No,No
25739,No,No
25740,No,No
25741,Yes,No
25742,No,No
25743,No,No
25744,No,No
25745,No,No
25746,Yes,No
25747,Yes,Yes
25748,No,No
25749,No,No
25750,No,No
25751,No,No
25752,Yes,Yes
25753,No,No
25754,No,No
25755,No,Yes
25756,No,No
25757,No,No
25758,Yes,No
25759,No,No
25760,No,No
25761,No,No
25762,No,No
25763,Yes,Yes
25764,No,No
25765,No,Yes
25766,Yes,No
25767,No,No
25768,Yes,Yes
25769,No,No
25770,No,No
25771,No,No
25772,No,No
25773,No,No
25774,No,No
25775,Yes,Yes
25776,No,No
25777,Yes,Yes
25778,No,No
25779,No,No
25780,Yes,Yes
25781,Yes,Yes
25782,No,No
25783,Yes,No
25784,No,No
25785,No,No
25786,No,No
25787,No,No
25788,No,No
25789,No,No
25790,Yes,Yes
25791,No,No
25792,No,No
25793,Yes,Yes
25794,No,No
25795,No,No
25796,No,Yes
25797,Yes,Yes
25798,No,No
25799,No,No
25800,No,No
25801,No,No
25802,No,No
25803,No,No
25804,No,No
25805,Yes,No
25806,No,No
25807,No,No
25808,Yes,Yes
25809,No,No
25810,No,No
25811,No,No
25812,No,No
25813,No,No
25814,No,No
25815,No,No
25816,No,No
25817,Yes,Yes
25818,No,Yes
25819,Yes,No
25820,Yes,Yes
25821,No,No
25822,No,No
25823,Yes,Yes
25824,No,No
25825,No,No
25826,No,No
25827,No,No
25828,No,No
25829,Yes,Yes
25830,No,No
25831,No,No
25832,No,No
25833,No,No
25834,No,No
25835,No,No
25836,No,No
25837,No,No
25838,Yes,No
25839,Yes,No
25840,Yes,Yes
25841,Yes,No
25842,No,No
25843,Yes,No
25844,No,No
25845,No,No
25846,No,No
25847,No,No
25848,No,Yes
25849,No,No
25850,No,No
25851,No,No
25852,No,No
25853,No,No
25854,No,No
25855,No,No
25856,No,No
25857,No,Yes
25858,Yes,No
25859,No,No
25860,No,No
25861,Yes,Yes
25862,Yes,No
25863,No,No
25864,No,Yes
25865,No,No
25866,No,Yes
25867,No,No
25868,Yes,No
25869,No,No
25870,No,No
25871,Yes,Yes
25872,No,No
25873,No,No
25874,No,No
25875,No,No
25876,No,No
25877,Yes,No
25878,No,No
25879,No,No
25880,No,No
25881,No,No
25882,Yes,No
25883,No,No
25884,No,No
25885,No,No
25886,No,No
25887,Yes,Yes
25888,No,No
25889,Yes,Yes
25890,No,No
25891,No,No
25892,No,No
25893,No,No
25894,No,No
25895,No,No
25896,No,No
25897,No,No
25898,No,No
25899,No,No
25900,No,No
25901,Yes,Yes
25902,No,No
25903,No,No
25904,No,No
25905,No,No
25906,No,No
25907,Yes,No
25908,No,No
25909,No,No
25910,Yes,Yes
25911,No,Yes
25912,No,No
25913,No,No
25914,No,No
25915,No,No
25916,No,No
25917,No,No
25918,Yes,Yes
25919,No,No
25920,No,No
25921,No,No
25922,No,No
25923,No,No
25924,No,No
25925,No,Yes
25926,No,No
25927,No,No
25928,No,No
25929,No,No
25930,No,No
25931,No,No
25932,No,No
25933,No,No
25934,Yes,No
25935,No,No
25936,No,No
25937,No,No
25938,No,No
25939,Yes,Yes
25940,No,No
25941,No,No
25942,Yes,Yes
25943,No,No
25944,No,No
25945,No,No
25946,No,No
25947,No,No
25948,No,No
25949,No,No
25950,Yes,No
25951,No,No
25952,No,No
25953,No,No
25954,No,No
25955,No,No
25956,No,No
25957,Yes,Yes
25958,No,No
25959,No,No
25960,Yes,No
25961,No,No
25962,No,No
25963,No,No
25964,No,No
25965,No,No
25966,No,No
25967,No,Yes
25968,No,No
25969,No,No
25970,No,No
25971,No,No
25972,No,No
25973,No,No
25974,No,No
25975,No,No
25976,No,No
25977,No,No
25978,No,No
25979,No,No
25980,No,No
25981,No,No
25982,No,Yes
25983,Yes,No
25984,Yes,No
25985,No,No
25986,No,No
25987,No,No
25988,No,No
25989,No,Yes
25990,No,No
25991,No,No
25992,No,No
25993,Yes,No
25994,No,No
25995,Yes,Yes
25996,Yes,No
25997,No,No
25998,No,Yes
25999,No,No
26000,No,No
26001,Yes,No
26002,No,No
26003,No,No
26004,No,No
26005,No,No
26006,No,No
26007,No,No
26008,No,No
26009,No,No
26010,No,No
26011,No,No
26012,No,No
26013,Yes,Yes
26014,No,No
26015,No,No
26016,Yes,Yes
26017,No,No
26018,No,No
26019,No,No
26020,No,Yes
26021,No,No
26022,Yes,No
26023,No,No
26024,No,No
26025,Yes,No
26026,Yes,No
26027,No,No
26028,No,No
26029,No,No
26030,No,No
26031,No,No
26032,No,No
26033,No,No
26034,No,No
26035,No,No
26036,No,No
26037,No,No
26038,Yes,Yes
26039,Yes,Yes
26040,No,Yes
26041,Yes,Yes
26042,Yes,Yes
26043,Yes,Yes
26044,No,No
26045,Yes,No
26046,Yes,Yes
26047,Yes,No
26048,Yes,Yes
26049,Yes,Yes
26050,Yes,No
26051,No,Yes
26052,Yes,Yes
26053,No,No
26054,No,No
26055,No,No
26056,No,No
26057,No,No
26058,No,No
26059,No,No
26060,No,No
26061,No,Yes
26062,No,No
26063,No,No
26064,No,No
26065,No,No
26066,No,No
26067,No,No
26068,No,No
26069,No,No
26070,Yes,Yes
26071,Yes,No
26072,No,Yes
26073,No,No
26074,No,No
26075,Yes,Yes
26076,Yes,No
26077,Yes,Yes
26078,Yes,No
26079,No,No
26080,No,No
26081,Yes,Yes
26082,No,No
26083,Yes,Yes
26084,No,No
26085,No,No
26086,Yes,Yes
26087,No,No
26088,Yes,No
26089,No,No
26090,No,No
26091,No,No
26092,Yes,Yes
26093,No,No
26094,No,No
26095,No,No
26096,No,No
26097,No,Yes
26098,Yes,No
26099,No,No
26100,No,No
26101,No,No
26102,No,No
26103,No,No
26104,No,No
26105,Yes,Yes
26106,No,No
26107,No,Yes
26108,No,No
26109,No,No
26110,No,No
26111,Yes,No
26112,No,No
26113,No,No
26114,Yes,No
26115,No,No
26116,No,No
26117,Yes,Yes
26118,Yes,Yes
26119,No,No
26120,No,No
26121,No,No
26122,No,No
26123,Yes,No
26124,Yes,Yes
26125,Yes,Yes
26126,No,No
26127,No,No
26128,No,No
26129,No,No
26130,Yes,Yes
26131,No,No
26132,No,No
26133,No,No
26134,Yes,Yes
26135,No,No
26136,No,No
26137,No,No
26138,No,No
26139,Yes,Yes
26140,No,No
26141,Yes,Yes
26142,No,No
26143,Yes,No
26144,Yes,Yes
26145,No,No
26146,No,No
26147,Yes,No
26148,Yes,No
26149,No,No
26150,No,No
26151,No,No
26152,No,No
26153,No,No
26154,No,No
26155,No,No
26156,No,No
26157,Yes,No
26158,No,No
26159,No,No
26160,No,No
26161,Yes,Yes
26162,No,No
26163,No,No
26164,No,No
26165,Yes,Yes
26166,No,No
26167,No,No
26168,No,No
26169,No,No
26170,No,No
26171,Yes,No
26172,No,No
26173,No,No
26174,No,No
26175,No,No
26176,No,No
26177,No,No
26178,No,No
26179,No,No
26180,Yes,No
26181,No,No
26182,No,No
26183,No,No
26184,No,No
26185,No,No
26186,No,No
26187,No,No
26188,No,No
26189,Yes,Yes
26190,Yes,No
26191,No,No
26192,Yes,No
26193,No,No
26194,No,No
26195,No,No
26196,No,Yes
26197,No,No
26198,No,Yes
26199,No,Yes
26200,No,No
26201,No,No
26202,Yes,No
26203,No,No
26204,No,Yes
26205,No,No
26206,No,No
26207,No,No
26208,Yes,No
26209,Yes,Yes
26210,No,No
26211,No,No
26212,No,No
26213,No,No
26214,No,No
26215,No,No
26216,Yes,Yes
26217,No,No
26218,Yes,No
26219,No,No
26220,No,No
26221,No,No
26222,No,No
26223,No,No
26224,No,No
26225,Yes,No
26226,No,No
26227,Yes,Yes
26228,Yes,No
26229,No,No
26230,No,No
26231,No,No
26232,No,No
26233,No,No
26234,No,No
26235,Yes,Yes
26236,Yes,Yes
26237,No,No
26238,No,No
26239,No,No
26240,Yes,No
26241,No,No
26242,No,No
26243,Yes,Yes
26244,Yes,No
26245,No,No
26246,No,No
26247,No,No
26248,No,No
26249,Yes,Yes
26250,No,No
26251,No,No
26252,No,No
26253,Yes,Yes
26254,No,No
26255,No,No
26256,No,No
26257,Yes,No
26258,No,No
26259,No,No
26260,Yes,Yes
26261,No,No
26262,No,No
26263,No,Yes
26264,Yes,Yes
26265,No,No
26266,No,No
26267,No,No
26268,No,No
26269,Yes,No
26270,No,No
26271,No,No
26272,No,No
26273,Yes,No
26274,Yes,No
26275,Yes,No
26276,No,No
26277,No,No
26278,No,No
26279,No,No
26280,No,No
26281,No,No
26282,No,No
26283,No,No
26284,Yes,No
26285,Yes,No
26286,No,No
26287,Yes,Yes
26288,No,No
26289,Yes,No
26290,No,No
26291,No,No
26292,Yes,No
26293,No,No
26294,No,No
26295,No,No
26296,No,No
26297,Yes,Yes
26298,No,No
26299,Yes,No
26300,Yes,No
26301,No,No
26302,No,No
26303,Yes,No
26304,No,No
26305,No,No
26306,No,No
26307,Yes,Yes
26308,No,No
26309,No,Yes
26310,No,No
26311,Yes,Yes
26312,No,No
26313,No,No
26314,No,No
26315,Yes,No
26316,No,No
26317,No,No
26318,No,No
26319,No,No
26320,No,No
26321,No,No
26322,No,No
26323,No,No
26324,No,No
26325,No,No
26326,No,No
26327,No,No
26328,No,No
26329,Yes,No
26330,No,No
26331,No,No
26332,No,No
26333,Yes,No
26334,No,No
26335,No,Yes
26336,Yes,Yes
26337,No,No
26338,Yes,Yes
26339,No,No
26340,No,No
26341,No,No
26342,Yes,Yes
26343,No,No
26344,Yes,No
26345,Yes,Yes
26346,Yes,No
26347,No,No
26348,Yes,No
26349,No,No
26350,No,No
26351,No,No
26352,No,No
26353,Yes,No
26354,No,No
26355,No,No
26356,No,No
26357,No,No
26358,No,No
26359,Yes,No
26360,No,No
26361,No,No
26362,No,No
26363,No,No
26364,Yes,Yes
26365,Yes,No
26366,No,No
26367,No,No
26368,No,No
26369,No,No
26370,No,No
26371,No,No
26372,No,No
26373,No,No
26374,No,No
26375,Yes,Yes
26376,No,No
26377,No,No
26378,No,No
26379,Yes,Yes
26380,No,No
26381,Yes,Yes
26382,No,No
26383,Yes,Yes
26384,No,No
26385,No,No
26386,Yes,No
26387,No,No
26388,No,No
26389,No,No
26390,Yes,No
26391,Yes,No
26392,Yes,No
26393,No,No
26394,No,No
26395,No,No
26396,Yes,Yes
26397,Yes,Yes
26398,No,No
26399,Yes,No
26400,No,No
26401,Yes,No
26402,No,No
26403,No,No
26404,No,No
26405,Yes,Yes
26406,No,No
26407,No,No
26408,No,No
26409,No,No
26410,Yes,No
26411,No,No
26412,No,No
26413,No,No
26414,No,No
26415,No,No
26416,No,No
26417,No,Yes
26418,No,No
26419,Yes,Yes
26420,No,No
26421,No,No
26422,No,No
26423,No,No
26424,No,No
26425,No,Yes
26426,Yes,No
26427,Yes,No
26428,No,No
26429,Yes,No
26430,No,No
26431,No,No
26432,No,No
26433,No,No
26434,No,No
26435,No,No
26436,No,No
26437,No,No
26438,No,No
26439,No,No
26440,No,No
26441,No,No
26442,No,No
26443,No,Yes
26444,Yes,No
26445,No,No
26446,No,No
26447,No,No
26448,No,No
26449,Yes,No
26450,No,No
26451,No,No
26452,No,No
26453,Yes,Yes
26454,Yes,No
26455,No,No
26456,Yes,No
26457,No,No
26458,No,No
26459,No,No
26460,No,No
26461,No,No
26462,No,No
26463,No,No
26464,Yes,No
26465,No,No
26466,No,No
26467,No,No
26468,No,Yes
26469,No,No
26470,Yes,No
26471,No,No
26472,No,No
26473,No,No
26474,No,No
26475,No,No
26476,No,No
26477,No,No
26478,No,No
26479,No,No
26480,No,Yes
26481,No,No
26482,No,No
26483,No,No
26484,No,No
26485,No,No
26486,No,No
26487,No,No
26488,No,No
26489,No,No
26490,No,Yes
26491,Yes,No
26492,No,No
26493,No,No
26494,No,No
26495,No,No
26496,No,No
26497,No,No
26498,No,No
26499,No,No
26500,No,No
26501,No,No
26502,No,No
26503,No,No
26504,No,Yes
26505,Yes,No
26506,Yes,No
26507,No,No
26508,No,No
26509,Yes,Yes
26510,No,No
26511,No,No
26512,No,No
26513,No,No
26514,No,No
26515,No,No
26516,No,No
26517,No,No
26518,No,No
26519,Yes,Yes
26520,No,Yes
26521,No,No
26522,No,No
26523,No,No
26524,No,No
26525,No,No
26526,No,No
26527,No,No
26528,No,No
26529,No,No
26530,No,No
26531,No,No
26532,Yes,Yes
26533,No,Yes
26534,Yes,No
26535,No,No
26536,No,No
26537,No,No
26538,No,No
26539,No,No
26540,Yes,Yes
26541,Yes,Yes
26542,Yes,Yes
26543,No,No
26544,No,No
26545,No,No
26546,Yes,No
26547,Yes,No
26548,Yes,No
26549,No,No
26550,Yes,Yes
26551,No,No
26552,No,No
26553,No,No
26554,No,No
26555,No,No
26556,No,No
26557,No,No
26558,No,Yes
26559,No,No
26560,No,No
26561,No,No
26562,No,No
26563,No,No
26564,No,No
26565,No,No
26566,No,No
26567,No,No
26568,No,No
26569,Yes,No
26570,No,No
26571,No,No
26572,No,No
26573,No,No
26574,No,No
26575,No,Yes
26576,Yes,Yes
26577,No,No
26578,Yes,Yes
26579,No,No
26580,Yes,No
26581,No,No
26582,No,No
26583,Yes,No
26584,No,No
26585,Yes,No
26586,No,No
26587,No,No
26588,Yes,Yes
26589,Yes,Yes
26590,Yes,Yes
26591,No,No
26592,Yes,Yes
26593,No,No
26594,No,No
26595,No,No
26596,No,No
26597,No,No
26598,No,No
26599,No,No
26600,No,No
26601,No,No
26602,No,No
26603,No,No
26604,Yes,Yes
26605,No,No
26606,No,No
26607,No,No
26608,No,No
26609,No,No
26610,No,No
26611,No,No
26612,Yes,Yes
26613,No,No
26614,No,No
26615,Yes,No
26616,Yes,Yes
26617,No,No
26618,No,No
26619,No,No
26620,No,No
26621,No,No
26622,No,No
26623,Yes,No
26624,No,No
26625,No,No
26626,No,No
26627,No,No
26628,No,No
26629,No,No
26630,No,No
26631,No,No
